RESULTADO	PROGRAMA	CLASIFICACION	NPERSONAS	NIVELEDUC	OCUPADO	HOMBRE
1.0471153	1	14	5	11	1	1
.86935902	1	14	5	11	1	0
.37726226	1	14	3	8	1	0
1.0751165	1	14	4	10	1	1
-.95160073	0	-1	6	4	1	1
.56338191	1	15	2	7	1	1
1.2273085	1	16	2	8	1	0
1.4724069	1	19	2	11	1	1
2.1892042	1	19	2	11	1	0
1.2941455	1	11	3	4	1	0
1.4577253	1	9	3	5	1	1
.60518682	1	9	3	5	1	0
.79698348	1	10	3	5	1	0
.78946072	1	9	3	5	1	1
1.2080995	1	14	3	7	1	0
.85131377	1	13	3	7	1	1
.95563555	1	14	3	8	1	0
.34055433	1	3	4	3	1	0
.52133518	1	8	4	5	1	0
1.834039	1	8	4	5	1	1
.97437114	1	9	4	6	1	1
1.9911256	1	9	4	6	1	1
.83578146	1	14	4	9	1	1
1.5184939	1	13	4	9	1	0
.90532291	1	13	4	9	1	1
.9368307	1	14	4	9	1	1
.94583958	1	9	4	14	0	1
.26671037	0	-2	5	0	1	0
.13208885	1	9	5	7	1	1
.25593546	1	13	5	11	1	0
1.0224824	1	14	5	11	1	1
.97234368	1	13	5	11	1	1
.20992661	0	-7	6	3	0	0
.45867082	1	2	8	11	1	1
1.0992761	1	18	3	11	1	1
-.44052514	0	-8	11	3	1	1
.35483098	1	8	5	6	1	0
1.3277404	0	-9	10	0	1	1
1.1013291	1	15	4	11	1	1
1.2071406	0	-2	6	3	1	0
.49237856	1	2	4	3	1	1
.95998937	1	14	3	7	1	1
.69425249	1	13	4	9	1	0
1.1183116	1	14	4	9	1	1
.64360458	1	14	4	9	1	1
.61767662	1	13	5	11	1	0
.72091246	1	13	5	11	1	1
.23740765	1	13	5	11	1	0
1.036065	1	14	5	11	1	0
.86208183	0	-10	11	5	0	1
1.9095513	1	11	2	5	1	0
.74707425	1	11	3	6	1	1
.60998398	1	12	4	8	1	1
.83195937	1	14	5	11	1	1
1.4412447	1	11	3	6	1	1
2.0024686	1	17	2	9	1	0
1.1710737	1	14	3	7	1	1
1.2514127	1	17	3	10	1	1
.99106932	1	17	3	10	1	1
.71932071	1	16	3	11	1	1
1.6143516	1	17	3	11	1	0
2.2986143	1	18	3	11	1	0
.75599259	1	17	3	11	1	0
1.4804237	1	17	3	11	1	1
1.0244718	1	17	3	11	1	1
1.0430802	1	17	3	11	1	1
.99286866	1	18	3	11	1	0
.94165546	1	17	3	11	1	0
1.0797272	1	17	3	11	1	0
1.4119958	1	8	4	5	1	1
.72670168	1	6	4	5	1	0
1.3345017	1	14	4	9	1	1
.80961597	1	14	4	10	1	0
.26371887	0	-1	5	2	1	0
.45068258	1	2	5	5	1	1
-.1661285	1	6	5	6	1	0
.25699615	1	8	5	7	1	1
1.4896243	1	14	5	11	1	0
.89348108	1	14	5	11	1	1
.81045026	1	10	5	16	0	0
.2871308	0	-1	6	6	1	1
.92294389	1	8	6	9	1	1
1.1764083	1	12	6	11	1	1
-.1852029	0	-7	7	0	1	1
.22327517	0	-3	7	2	1	1
1.4408684	1	6	8	12	1	1
.3352446	0	-1	9	11	1	0
.66659498	1	0	6	5	1	0
.48589581	1	0	6	5	1	1
.33456504	0	-2	6	2	1	1
.82417512	1	0	3	0	1	1
.39168081	1	0	4	9	0	0
1.3461415	1	14	3	7	1	0
.64076513	1	8	4	5	1	1
2.0998213	1	12	2	4	1	0
-2.4274747	1	17	2	9	1	0
1.2179991	1	9	3	5	1	1
1.0514896	1	14	3	7	1	0
.60109723	1	0	4	2	1	1
2.7240567	1	15	4	11	1	0
1.0995317	1	9	5	6	1	0
.90992719	1	11	5	8	1	1
1.058537	1	9	5	8	1	0
.37359855	1	0	7	7	1	1
-.54539394	0	-9	11	0	1	0
.69030058	1	11	4	6	1	0
1.1682906	1	16	3	11	1	0
.1709401	0	-4	8	5	1	0
.80022299	1	14	3	8	1	0
1.1782784	1	15	3	9	1	0
1.8463907	1	16	3	11	1	1
.26709762	1	5	4	3	1	1
.87264287	1	15	4	11	1	1
.54821134	1	16	4	11	1	0
1.1386005	1	16	4	11	1	0
1.1860799	1	15	4	11	1	1
.26561946	1	2	5	5	1	1
.65205294	1	6	5	7	1	1
.11698426	1	9	5	8	1	0
1.1776689	1	12	5	9	1	0
.16001172	1	14	5	11	1	1
.59281802	1	8	6	9	1	1
.33496127	0	-1	7	5	1	0
.20355117	0	-4	9	5	1	0
-.36542866	0	-7	4	2	0	1
1.7119814	1	13	4	10	1	0
-.13217181	0	-3	5	0	1	1
.18711904	1	8	5	6	1	1
1.2566769	1	6	5	7	1	1
-.10512702	0	-9	11	3	1	0
.60989153	1	6	6	8	1	0
.73667663	1	7	4	5	1	0
1.2468376	0	-1	6	5	1	0
.6542781	1	9	3	5	1	0
.32427093	1	7	4	5	1	1
1.4954638	1	14	2	7	1	1
1.8618431	1	19	2	10	1	0
.84941876	1	15	3	9	1	0
.82718974	1	8	4	5	1	0
1.0364429	1	11	4	7	1	0
.86327296	1	12	4	8	1	1
.90864831	1	13	4	9	1	0
1.1283464	1	14	4	9	1	1
.75023645	1	14	4	9	1	1
.72932816	1	13	4	9	1	1
.62249625	1	13	4	10	1	0
1.408317	1	15	4	11	1	1
1.0899665	1	15	4	11	1	1
.82776648	1	15	4	11	1	1
-.20567597	0	-1	5	2	1	0
.59487969	1	0	5	3	1	1
-.17551704	0	-1	5	3	1	1
.43540064	1	6	5	7	1	0
1.810315	1	11	5	10	1	0
1.1846359	1	14	5	11	1	0
.9210366	1	14	5	11	1	0
1.5029283	1	14	5	11	1	0
1.3559936	1	14	5	11	1	1
1.0876168	1	14	5	11	1	0
.97635454	1	14	5	11	1	0
-.010672413	0	-2	6	3	1	0
.36770961	0	-2	6	3	1	1
-.36063656	1	0	6	5	1	0
.31500354	1	1	6	5	1	0
.22090958	1	1	7	7	1	1
.76426882	1	9	4	6	1	0
.82138401	1	11	5	8	1	0
1.895257	1	15	2	7	1	0
1.3081785	1	6	5	7	1	0
.8673104	1	8	5	7	1	1
1.0286965	1	14	3	7	1	0
1.0320588	1	14	3	9	1	1
1.0930345	1	17	3	10	1	1
1.2310318	1	17	3	11	1	0
1.4176291	1	19	3	11	1	1
1.3776935	1	20	3	13	1	1
1.4747649	1	10	4	7	1	1
1.6790277	1	16	4	11	1	0
1.007934	1	16	4	11	1	1
1.1896894	1	15	4	11	1	1
1.9521586	1	9	5	8	1	1
1.3203417	1	16	7	16	1	1
1.1049545	1	15	4	11	1	1
2.3747544	1	15	4	11	1	1
.43353498	1	15	4	11	1	1
.95332921	1	14	5	12	1	0
1.5176725	1	16	3	9	1	1
.39022872	1	14	4	11	1	1
.75258636	1	15	4	11	1	0
.28129849	1	0	6	5	1	1
1.4870758	0	-3	7	3	1	0
1.4116729	1	14	3	9	1	1
1.1268305	1	15	4	11	1	0
1.3886349	1	16	4	11	1	1
.6941002	1	11	5	9	1	1
1.4619893	1	4	4	3	1	0
1.0294912	1	15	4	11	1	1
.7802009	1	14	4	9	1	0
.77229369	1	13	5	11	1	1
-.0038309274	0	-2	4	6	0	1
.9640379	1	15	3	9	1	0
.86224085	1	12	2	11	0	1
.96067399	1	11	3	6	1	0
1.5180254	1	14	3	8	1	0
1.0992538	1	15	3	9	1	0
.51968479	1	9	4	6	1	1
.94752187	1	12	4	8	1	1
.97064763	1	12	4	8	1	1
.41255158	1	11	4	8	1	1
.69344491	1	15	4	11	1	0
2.628242	1	16	4	11	1	1
1.1639311	1	15	4	11	1	0
1.4910432	1	15	4	11	1	0
1.5433711	1	16	4	11	1	1
1.5262067	1	15	4	11	1	1
.87822974	1	9	5	8	1	1
.93406647	1	9	5	8	1	1
.52840805	1	12	5	10	1	1
.64202875	1	14	5	11	1	1
.40236267	1	0	6	5	1	1
.22262864	0	-1	6	5	1	1
.72639728	1	4	6	7	1	0
1.1421862	1	12	6	11	1	0
.78691334	1	12	6	11	1	1
2.2207906	1	12	6	12	1	1
-.27745897	0	-8	11	5	1	0
1.7980944	1	19	2	11	1	0
.054919504	0	-7	7	0	1	0
.77304947	1	0	5	3	1	0
1.309059	1	14	4	9	1	0
1.1417122	1	15	4	11	1	0
1.2943368	1	16	4	11	1	1
.32061273	1	16	4	11	1	1
2.8649526	1	16	4	11	1	1
.34622902	1	5	5	5	1	0
.58808708	1	0	6	5	1	1
.12550226	0	-4	9	4	1	1
-.13244526	0	-7	12	7	1	0
.57599586	1	8	5	6	1	0
1.7809676	1	13	2	6	1	0
1.0439626	1	14	5	11	1	1
1.1493938	1	1	4	2	1	0
.53747171	1	8	4	5	1	0
.31139404	1	1	7	7	1	0
-.099034488	0	-10	11	7	0	0
.89643025	1	12	5	9	1	0
1.1201786	1	11	7	11	1	1
1.5714616	1	9	4	7	1	1
.68904835	1	12	4	8	1	1
.25066072	1	1	6	5	1	1
.85602313	1	11	3	5	1	0
.67528027	1	11	3	5	1	1
1.0651128	1	16	3	9	1	0
1.4928828	1	16	3	11	1	0
1.5020801	1	16	3	11	1	1
.20434237	1	2	4	4	1	1
.47084677	1	8	4	5	1	0
.45122376	1	10	4	6	1	0
1.1789341	1	9	4	6	1	1
.40215003	1	16	4	11	1	0
1.6555871	1	16	4	11	1	1
1.807017	1	16	4	12	1	0
.87088877	1	13	5	11	1	1
.035795573	0	-7	6	5	0	1
.93435186	1	0	6	5	1	0
.96181166	0	-1	7	5	1	1
.74556392	1	9	7	11	1	1
.58495009	1	9	7	11	1	0
.21167062	0	-8	8	5	0	1
-.84952354	0	-10	9	1	0	0
1.9100721	1	16	4	11	1	0
.72329563	1	2	4	11	0	0
.3904998	1	2	5	5	1	1
.59148937	1	3	5	5	1	1
1.6741282	1	2	5	5	1	0
.77159882	1	3	5	5	1	1
1.6593366	1	4	5	5	1	0
1.5721961	1	5	5	5	1	0
1.6557857	1	17	2	9	1	0
1.7598829	1	5	5	5	1	1
.58011049	1	5	5	5	1	0
.53687525	1	2	5	5	1	0
2.1705072	1	15	4	11	1	0
.32745627	1	0	6	6	1	0
.92980635	1	13	4	9	1	0
1.79568	1	12	4	10	1	1
1.2725542	1	15	4	11	1	0
.57954115	0	-3	5	1	1	0
-.23721546	1	0	5	3	1	0
.75975597	1	12	5	9	1	0
.84635442	1	14	5	11	1	1
.2302928	0	-7	6	5	0	1
.43787688	1	0	6	5	1	0
-.30032504	0	-6	7	0	1	1
.35516506	0	-2	9	9	1	0
.21956867	0	-8	10	4	1	0
1.8974422	1	14	5	11	1	0
2.147682	1	8	4	5	1	1
1.2663758	1	16	3	10	1	1
.70426029	1	16	3	11	1	1
2.152065	1	16	3	11	1	0
1.1563115	1	16	3	11	1	1
1.3230473	1	18	3	11	1	1
.54255605	1	18	3	11	1	1
1.4982747	1	16	3	11	1	0
.81263632	1	16	3	11	1	1
.7466926	1	17	3	11	1	1
1.1065329	1	18	3	11	1	0
.77382886	0	-1	4	0	1	0
1.3394735	0	-1	4	1	1	1
.29102862	0	-4	4	5	0	0
1.4111227	1	8	4	5	1	1
1.1355896	1	8	4	5	1	1
-.29571587	1	12	4	9	1	0
1.5255349	1	16	4	11	1	1
.88904834	1	15	4	11	1	1
.8439979	1	14	4	11	1	0
.8589294	1	16	4	12	1	0
.54161608	1	2	5	5	1	0
.33292636	1	9	5	7	1	0
.66490835	1	6	5	7	1	1
1.590798	1	13	5	11	1	0
2.9276273	1	13	5	11	1	1
.18655863	0	-2	7	5	1	1
.049117215	0	-10	10	4	0	0
.35378942	1	12	6	11	1	1
1.1910907	1	16	3	11	1	0
1.0241835	1	14	5	11	1	0
.996602	1	12	5	10	1	1
1.2037839	1	16	3	11	1	0
.076702595	0	-9	12	5	1	0
.47593781	1	2	4	3	1	1
.84744352	1	13	4	10	1	1
.51973051	1	2	4	11	0	0
.35742962	1	5	5	5	1	1
1.2889574	1	12	5	9	1	0
1.1265234	1	14	5	11	1	0
.72148526	1	8	6	9	1	0
.21584813	0	-4	7	1	1	0
1.0772023	1	9	3	4	1	0
1.121232	1	20	2	13	1	1
.53263849	1	10	6	10	1	1
.17101109	1	14	2	8	1	1
.92589962	1	15	3	9	1	0
.93838149	1	15	3	9	1	1
.65419084	1	15	4	11	1	1
.76033223	1	15	4	11	1	1
.49612996	1	15	4	11	1	1
1.0684503	1	15	4	11	1	1
1.0750426	1	16	4	11	1	1
1.351393	1	15	4	11	1	1
1.0776579	1	14	4	11	1	1
2.6358824	1	14	4	11	1	0
1.4380302	1	15	4	11	1	0
1.0790695	1	16	4	11	1	1
.64299738	1	9	4	13	0	1
.64649856	1	4	5	5	1	1
.41885543	1	2	5	5	1	1
.97761315	1	2	5	5	1	1
1.4043221	1	14	5	11	1	1
-.17195846	0	-5	6	0	1	1
.30294716	0	-2	6	3	1	0
1.5073911	1	0	6	6	1	0
-.039751817	1	2	7	8	1	0
1.3021944	1	9	7	11	1	0
.23345715	0	-4	10	7	1	1
.18901616	0	-6	10	7	1	0
2.6095202	1	16	3	11	1	0
1.732546	1	14	4	9	1	0
.73135549	0	-7	7	0	1	0
2.5734975	1	18	3	11	1	1
.79299146	1	11	3	6	1	0
.36042985	0	-1	10	11	1	1
.73791242	0	-2	9	7	1	1
.30709541	1	19	2	10	1	1
1.0556242	1	16	3	10	1	1
1.2066029	1	17	3	11	1	1
.95154631	1	16	3	11	1	0
.81650943	1	16	3	11	1	1
.59030324	0	-2	4	6	0	0
.65294629	1	10	4	6	1	0
.35363296	1	14	4	9	1	0
.056077786	1	16	4	11	1	0
.1844646	0	-3	7	3	1	1
.90583569	1	9	7	11	1	1
-.092289895	0	-3	8	5	1	1
-.17118531	0	-9	12	5	1	1
1.1358513	1	15	3	9	1	1
.88709241	1	17	3	11	1	0
1.0580902	1	17	3	11	1	0
1.0343312	1	15	4	11	1	1
1.5249782	1	17	3	11	1	0
.72859186	1	17	3	11	1	0
.95734286	1	17	3	11	1	0
1.2077731	1	16	3	11	1	0
1.2146267	1	17	3	11	1	1
.81492013	1	17	3	11	1	1
1.5192724	1	17	3	11	1	1
1.5697948	1	8	4	5	1	1
1.2430005	1	16	5	14	1	1
2.0062311	1	17	3	11	1	0
2.0482745	1	16	3	11	1	0
1.128794	1	17	3	11	1	0
.34357309	1	5	5	5	1	0
1.0823705	1	12	4	8	1	0
.97224587	1	15	4	11	1	1
1.144612	1	16	4	11	1	1
1.0022753	1	14	5	11	1	1
.78977185	1	15	5	12	1	0
1.8630776	1	16	7	16	1	1
1.1744874	1	12	3	8	1	1
1.3734106	1	16	2	9	1	0
1.9760829	1	18	3	11	1	1
1.7993501	0	-1	7	5	1	0
1.9746134	1	16	2	9	1	1
.16538765	1	9	3	5	1	0
.75646275	1	14	3	7	1	1
1.056366	1	14	3	8	1	1
1.0528847	1	13	3	8	1	0
1.1644151	1	14	3	8	1	1
.91986591	1	14	3	8	1	0
.82130945	1	14	3	8	1	0
-.052163787	1	14	3	8	1	0
2.7379379	1	17	3	11	1	0
1.1579182	1	17	3	11	1	1
2.3614442	1	16	3	11	1	0
1.2241439	1	16	3	11	1	1
.29632553	1	2	4	4	1	1
1.122032	1	14	4	9	1	1
1.2649989	1	14	4	9	1	1
1.4371587	1	12	4	10	1	0
1.0095128	1	14	4	10	1	1
1.8755862	1	15	4	11	1	0
2.1719997	1	15	4	11	1	1
1.1655481	1	17	4	12	1	1
1.2879972	1	18	4	13	1	0
2.4654813	1	10	5	8	1	0
2.2518969	1	12	5	9	1	1
.88669538	1	13	5	11	1	1
2.191385	1	13	5	11	1	0
.92653227	1	14	5	11	1	1
.81632054	1	14	5	11	1	1
.78122747	1	13	5	11	1	0
2.0475404	1	14	5	11	1	0
1.1256301	1	13	5	11	1	0
1.9373775	1	14	5	11	1	1
.99165845	1	14	5	11	1	1
.67248774	1	8	6	8	1	0
.51406795	0	-8	7	5	0	1
.50595802	0	-1	7	6	1	1
-.20822859	0	-1	7	7	1	1
.29871407	0	-1	7	7	1	0
.080322459	0	-6	11	6	1	1
.42287853	1	11	3	5	1	0
1.9260471	1	16	3	10	1	0
1.1053816	1	17	3	10	1	0
.68933475	1	16	3	11	1	1
.8188349	1	17	3	11	1	1
1.5220954	1	17	3	11	1	1
1.4297889	1	17	3	11	1	1
1.1465085	1	17	3	11	1	1
1.1263431	1	17	3	11	1	1
.71799171	1	6	4	5	1	1
1.952046	1	10	4	6	1	0
.7598123	1	9	4	7	1	1
1.0492316	1	16	4	11	1	1
.8608582	1	8	5	7	1	0
.68773115	1	13	5	11	1	0
1.1479807	1	16	4	11	1	0
1.8800569	1	15	3	9	1	0
-.59823614	1	2	5	5	1	0
1.9537777	1	16	4	11	1	1
2.1168466	1	16	4	11	1	0
1.2477908	1	14	5	11	1	1
.12769531	1	9	3	5	1	0
.98060727	1	14	2	8	1	1
.59242696	1	6	3	3	1	1
1.1700063	1	11	3	5	1	1
1.4775481	1	12	3	6	1	1
1.341723	1	17	3	11	1	1
1.2498085	0	-1	4	0	1	1
.76441103	1	6	4	5	1	0
.85074234	1	8	4	5	1	1
2.2124839	1	9	4	6	1	1
3.1040285	1	12	4	8	1	1
1.2848333	1	16	4	11	1	0
.46449396	1	9	5	7	1	1
.65590811	1	9	6	8	1	1
.71839529	1	11	6	11	1	0
.37633976	0	-1	7	5	1	0
.55042672	0	-1	10	11	1	0
-.26533961	0	-9	12	5	1	1
.59614563	1	6	5	7	1	1
1.1620013	1	12	3	6	1	1
1.439684	1	16	3	11	1	1
1.7122294	1	2	4	4	1	0
.43128428	1	7	4	5	1	1
-.36014402	1	2	4	11	0	1
1.2929902	1	16	4	11	1	0
2.140805	1	15	4	11	1	1
.25050601	1	16	4	11	1	0
.89436531	1	14	5	11	1	0
2.1716676	1	16	3	10	1	1
.42394868	1	1	6	5	1	0
1.9265467	0	-1	8	8	1	0
1.1888348	1	4	5	5	1	0
1.4605937	1	16	5	14	1	1
.91715133	1	13	6	13	1	0
.35424	0	-2	5	0	1	1
.3115086	0	-1	7	5	1	1
2.5008974	1	19	2	10	1	1
1.7982078	1	19	2	10	1	1
1.888044	1	19	2	11	1	0
2.0971677	1	6	3	3	1	1
-.18156737	1	14	3	7	1	0
.98889828	1	16	3	10	1	0
.84456104	1	17	3	11	1	1
1.0473866	1	16	3	11	1	0
-.010329572	1	18	3	11	1	0
1.3875456	1	19	3	11	1	1
-.31651306	1	6	4	5	1	1
1.5389705	1	8	4	5	1	0
2.0517678	1	10	4	7	1	0
.75361359	1	10	4	7	1	1
3.0606956	1	15	4	11	1	1
.5563159	1	9	5	8	1	1
.22856875	1	9	5	8	1	0
.13945505	1	9	5	8	1	1
1.0779574	1	14	5	11	1	0
.96909863	1	1	6	13	0	0
.91221583	1	11	7	11	1	1
1.4922723	1	18	3	11	1	0
1.6381512	1	14	4	10	1	0
1.7192565	1	9	3	5	1	0
1.4513108	1	14	3	8	1	1
.34393421	1	15	4	11	1	0
-.053918436	1	14	5	11	1	1
2.168577	1	1	6	5	1	0
1.6705589	1	14	2	6	1	1
2.5160737	1	19	2	11	1	0
1.6290387	1	18	3	10	1	0
1.0863675	1	16	3	11	1	1
1.06621	1	17	3	11	1	1
.67903954	1	16	3	11	1	0
1.0767586	1	16	3	11	1	0
1.2924247	1	16	3	11	1	0
2.2674296	1	16	3	11	1	0
1.2565432	1	17	3	11	1	0
1.2498914	1	17	3	11	1	1
1.2275728	1	17	3	11	1	0
.47841662	1	18	3	11	1	0
1.1378176	1	17	3	11	1	1
1.0417409	1	17	3	11	1	0
1.2163286	1	17	3	11	1	1
.94445509	1	16	3	11	1	1
1.8501101	1	8	4	5	1	0
2.1104593	1	17	4	12	1	0
.17029071	0	-2	5	0	1	0
.89184493	1	14	5	11	1	1
1.4536746	1	16	5	14	1	1
.68349916	1	9	4	7	1	1
1.3290007	1	19	4	14	1	0
.48489997	0	-3	8	5	1	1
1.1683024	1	17	3	11	1	0
.82356602	1	19	2	11	1	1
1.0863693	1	19	2	11	1	0
2.3896823	1	19	2	11	1	0
1.5045947	1	19	2	11	1	1
.89864796	1	9	3	5	1	0
1.8046627	1	16	3	9	1	0
.023198342	1	8	4	5	1	1
.64498472	1	4	4	11	0	0
1.1766694	1	15	4	11	1	0
.88902217	1	15	4	11	1	1
.89323556	1	15	4	11	1	1
.13789402	0	-2	6	3	1	1
.74207133	0	-1	6	4	1	1
1.3960427	1	11	6	11	1	1
-.21511637	1	12	6	11	1	0
1.3194019	0	-1	7	5	1	0
.54524022	0	-4	7	3	1	0
.60003018	0	-1	5	2	1	1
.78045493	1	10	7	11	1	0
1.7719465	1	18	3	10	1	1
.48015961	0	-3	8	5	1	1
1.183264	1	5	6	7	1	0
2.2302887	1	19	2	11	1	0
.50860435	1	19	2	11	1	1
.93257564	1	15	3	9	1	1
1.0926815	1	15	3	9	1	1
.41701931	1	17	3	11	1	0
.72461176	1	17	3	11	1	0
.69075376	1	7	4	5	1	1
1.3691877	1	8	4	5	1	0
.7612232	1	15	4	11	1	1
1.491637	1	15	4	11	1	1
1.3586782	1	16	4	11	1	0
1.6594976	1	15	4	11	1	0
2.0958753	1	15	4	11	1	0
1.1680797	1	15	4	11	1	1
-.26588339	1	16	4	11	1	1
1.2549944	1	15	4	11	1	1
1.0669582	1	16	4	11	1	0
1.7072016	1	15	4	11	1	0
.83401215	1	15	4	11	1	1
-.076945662	0	-1	5	2	1	1
.75243449	1	0	5	4	1	0
-.36631289	1	4	5	5	1	0
.79561472	1	15	5	13	1	0
.54360747	1	0	6	5	1	1
.29022083	0	-3	8	11	0	1
1.8170712	1	18	3	11	1	0
1.0719388	1	11	3	5	1	0
-.104841	1	4	4	4	1	1
2.3378735	1	15	3	9	1	1
1.0256194	1	14	5	11	1	1
1.627333	1	8	6	9	1	1
1.117879	1	19	2	10	1	0
2.7118294	1	19	2	11	1	0
2.2021837	1	19	2	11	1	1
1.4329146	1	17	3	10	1	0
2.5943923	1	17	3	11	1	1
1.4699684	1	8	4	5	1	0
.53404415	1	1	9	11	1	0
2.3772247	1	16	3	10	1	0
.63570344	0	-1	7	5	1	1
1.5229744	1	0	6	13	0	1
1.5685742	1	14	2	6	1	1
.77696466	1	11	3	4	1	1
2.8220103	1	14	3	8	1	1
1.0535641	1	16	3	9	1	0
1.4587685	1	9	4	7	1	0
1.4149841	1	14	4	10	1	0
.43835405	1	14	4	11	1	0
.86927611	1	0	5	3	1	0
1.7166549	1	13	5	11	1	1
1.3866503	1	14	5	11	1	1
.95168763	1	13	5	11	1	1
.71749157	1	5	6	7	1	1
1.2591268	0	-2	7	4	1	0
.8190496	1	2	4	3	1	0
1.0722866	1	11	4	8	1	0
.78592676	1	9	3	5	1	1
.62678999	1	9	4	6	1	0
3.0302756	1	9	4	14	0	1
1.3865997	1	18	4	12	1	1
.76244915	1	19	2	11	1	0
1.218143	1	17	3	11	1	1
1.5414327	1	16	3	11	1	0
1.7736709	1	16	3	11	1	1
1.5152553	1	17	3	11	1	0
2.4174404	1	8	5	6	1	1
-.17082749	1	11	5	9	1	1
.63516599	1	8	6	9	1	1
.88019913	1	9	7	11	1	0
.47693497	0	-1	10	11	1	1
.74892783	1	6	4	5	1	0
.095005594	1	14	4	11	1	0
2.2257161	1	15	4	11	1	0
-.0022167561	1	1	6	6	1	1
1.0055343	1	4	5	5	1	1
.60917515	0	-10	11	5	0	1
.89454472	1	10	3	5	1	1
.63506198	1	10	5	8	1	0
.51921588	1	0	6	5	1	0
.28036433	0	-1	6	5	1	1
1.3804556	1	15	4	11	1	0
1.0270153	1	19	2	11	1	0
1.1149951	1	17	3	11	1	0
1.1983335	1	17	3	11	1	1
1.7680765	1	20	3	13	1	1
.37336504	1	7	4	5	1	0
1.0756414	1	9	4	6	1	0
1.1226528	1	11	4	8	1	0
.72080648	1	11	4	8	1	0
1.0339798	1	12	4	8	1	0
1.0930902	1	10	4	13	0	1
.72347564	1	20	4	16	1	1
.71884704	1	12	5	9	1	1
.042071264	1	13	5	11	1	0
1.103302	1	15	5	12	1	1
.28372318	1	19	5	15	1	1
.55058229	1	6	6	9	1	1
.7098794	1	12	6	11	1	0
.44017974	0	-2	11	11	1	0
.40485969	1	4	6	7	1	0
.62677753	1	10	4	6	1	0
1.2109231	1	16	3	9	1	0
1.1622815	1	17	3	11	1	0
.16376939	0	-9	11	4	1	0
.25279954	1	14	4	11	1	1
3.2494075	1	9	3	5	1	1
.87577677	1	16	3	11	1	0
.4953258	1	2	5	5	1	1
1.3058889	1	2	5	5	1	0
.89734155	1	14	5	11	1	0
1.1053095	1	6	4	5	1	1
1.2529296	1	19	2	11	1	1
1.2019237	1	19	2	11	1	1
1.528846	1	9	3	5	1	1
1.0569991	1	9	3	5	1	1
1.1563042	1	17	3	11	1	0
1.2169746	1	14	4	11	1	0
1.1597551	1	15	4	11	1	1
1.4974706	1	19	4	14	1	0
1.1891326	1	6	5	7	1	0
2.5537999	1	10	5	8	1	1
.57573199	1	14	5	11	1	1
.38282272	0	-2	6	3	1	0
1.490236	1	10	7	11	1	0
.19427942	1	4	6	7	1	1
1.2849802	1	18	3	11	1	0
1.4077001	1	20	3	14	1	0
1.6364497	0	-8	5	2	0	1
.6304307	0	-1	7	5	1	0
-.53224957	0	-10	12	1	1	1
1.8650974	1	20	3	13	1	0
1.0301358	1	20	4	15	1	0
1.6626354	1	20	3	13	1	1
1.4878465	1	14	5	11	1	1
1.5507421	1	19	3	12	1	1
1.1512964	1	10	7	11	1	1
1.1701173	1	12	5	9	1	1
.56173313	0	-2	4	0	1	0
.52833503	1	9	4	6	1	0
.80959421	1	10	4	7	1	1
1.3765327	1	9	3	4	1	1
1.3305449	1	17	3	10	1	1
.37768927	1	8	3	11	0	1
.88994163	1	17	3	11	1	1
.97491515	1	17	3	11	1	0
.48210528	1	17	3	11	1	0
1.5243845	1	17	3	11	1	0
1.6621044	1	17	3	11	1	1
1.1003652	1	17	3	11	1	1
1.2223893	1	17	3	11	1	1
1.4587982	1	18	3	11	1	1
2.62553	1	18	3	11	1	1
1.481707	1	18	3	11	1	0
1.1897296	1	16	3	11	1	1
.53053409	1	16	3	11	1	0
1.6221339	1	16	3	11	1	0
.9177013	1	16	3	11	1	0
1.3229713	1	18	3	11	1	0
.87875372	1	8	4	5	1	1
1.6529644	1	6	4	5	1	0
-.056325115	1	6	4	5	1	1
.87496036	1	11	4	7	1	0
1.1654295	1	14	4	9	1	1
.90971226	1	14	4	10	1	0
.79319632	1	15	4	11	1	0
1.0660614	1	15	4	11	1	1
1.1076697	1	16	4	12	1	0
1.3515903	1	16	4	12	1	1
1.4527242	1	20	4	15	1	1
.72839564	1	8	5	6	1	0
.83108747	1	12	5	9	1	0
1.1777107	1	14	5	11	1	0
1.0859382	1	14	5	11	1	0
2.2017586	1	7	6	8	1	0
1.053363	1	8	6	9	1	1
.78614998	1	9	6	10	1	1
1.0516959	0	-3	5	0	1	1
1.3933626	1	15	4	11	1	1
1.6751043	1	14	3	8	1	1
1.3551559	1	16	4	11	1	0
1.1817154	1	16	3	11	1	1
1.0901794	1	15	4	11	1	1
1.5881759	1	19	4	14	1	1
.49545792	1	13	5	11	1	0
.14559954	0	-3	9	8	1	0
.95345849	1	12	4	8	1	1
1.7515337	1	19	2	11	1	0
.72969902	1	5	5	5	1	0
.80922139	1	6	4	5	1	0
.63004303	1	3	5	5	1	0
1.3715121	1	12	3	6	1	0
.806099	1	19	3	11	1	0
2.0278637	1	16	3	11	1	0
.74211895	1	6	4	5	1	0
.75367004	1	6	4	5	1	1
.5477336	1	12	4	8	1	0
1.3659068	1	14	4	9	1	0
.95469636	1	15	4	11	1	1
.13720594	1	16	4	11	1	0
1.3825815	1	16	4	11	1	0
1.6509658	1	15	4	11	1	1
1.3675289	1	16	4	11	1	1
1.0644253	1	16	4	11	1	0
1.2696196	1	15	4	11	1	1
.98929459	1	16	4	11	1	0
